"message_id","message","message_utc","from_id","date","time"
"4609","Assistir OESTE SEM FILTRO - 10/01/2023
https://vimeo.com/788021150","2023-01-11 00:05:40","91187796.0","2023-01-11","00:05:40"
"4610","Alencar Santana, deputado do PT, pede ""Ditadura Sempre"".","2023-01-11 00:26:21","730989819.0","2023-01-11","00:26:21"
"4612","🟡","2023-01-11 02:13:11","2020813635.0","2023-01-11","02:13:11"
"4613","🟡","2023-01-11 02:13:18","2020813635.0","2023-01-11","02:13:18"
"4615","Vídeo de luis alves","2023-01-11 03:21:44","753497419.0","2023-01-11","03:21:44"
"4616","Vídeo de luis alves","2023-01-11 03:26:11","753497419.0","2023-01-11","03:26:11"
"4617","Vídeo de luis alves","2023-01-11 03:26:29","753497419.0","2023-01-11","03:26:29"
"4618","🇧🇷👉 Empresário que tem a maior frota de carretas do Brasil 🇧🇷  mandou agora e pede pra compartilhar!!!!","2023-01-11 04:06:47","698119202.0","2023-01-11","04:06:47"
"4620","https://vistapatria.com.br/jovem-pan-afasta-constantino-figueiredo-zoe-e-marco-costa/","2023-01-11 10:27:32","1157825800.0","2023-01-11","10:27:32"
"4621","Não ouço mais a JP, outra emissora Lixo","2023-01-11 10:53:03","5735297318.0","2023-01-11","10:53:03"
"4622","Façam esse manifesto viralizar até chegar aos militares aliados...   O Povo IMPLORA....","2023-01-11 11:37:19","1076049884.0","2023-01-11","11:37:19"
"4623","👆 *Brasília 09/01/23 - Dr. Ricardo Alvarenga direto do Campo de Concentração do LULA. Escutem!!!* 👍👍","2023-01-11 11:45:42","1076049884.0","2023-01-11","11:45:42"
"4624","DIVUGUE ESTE VÍDEO PARA DESMASCARAR A FALSA DEMOCRACIA DO PARTIDO DOS INFERNOS !!!

A justiça Brasileira trabalha para o Foro de São Paulo.

https://t.me/AseitadoNazareno","2023-01-11 11:50:35","2020813635.0","2023-01-11","11:50:35"
"4626","https://www.bitchute.com/video/3WT91A4SqvSE/","2023-01-11 14:07:23","1218861412.0","2023-01-11","14:07:23"
"4628","Zema: afastamento do governador do DF por Moraes é ‘arbitrário’

https://revistaoeste.com/politica/governador-de-minas-considera-arbitrario-o-afastamento-de-ibaneis/","2023-01-11 18:55:12","91187796.0","2023-01-11","18:55:12"
"4631","https://youtu.be/4vSrZT-LNZ4","2023-01-11 20:30:22","91187796.0","2023-01-11","20:30:22"
"4633","https://youtu.be/4vSrZT-LNZ4","2023-01-11 21:00:06","91187796.0","2023-01-11","21:00:06"
"4643","PATRIOTAS,

NOVO canal do YouTube: INSCREVAM-SE e COMPARTILHEM com NOTÍCIAS ATUALIZADAS DIÁRIAS DO BRASIL

Fatos & Opinião: https://youtube.com/@fatosopiniao","2023-01-11 23:59:50","1476324989.0","2023-01-11","23:59:50"
"4635","https://youtu.be/nOzsHXRY-wU","2023-01-11 21:51:52","91187796.0","2023-01-11","21:51:52"
"4637","https://rumble.com/v24xriu-oeste-sem-filtro-11012023.html","2023-01-11 22:03:01","91187796.0","2023-01-11","22:03:01"
"4638","Olha mais um bloqueado","2023-01-11 22:11:09","1582486563.0","2023-01-11","22:11:09"
"4640","URGENTE 🚨🚨🚨  VAZA FILMAGEM  DE BRASÍLIA ESTVAM QUEBRANDO TUDO ANTES DE OS PATRIOTAS CHEGAREM !!  MALDITOS ESPALHEM ESSE VIDEO 🚨🚨🚨🚨","2023-01-11 23:20:36","1345809903.0","2023-01-11","23:20:36"
"4642","Ep. 01: Vandalismo em Brasília
https://youtu.be/XuBrTtwbdNQ","2023-01-11 23:59:15","1476324989.0","2023-01-11","23:59:15"
