"message_id","message","message_utc","from_id","date","time"
"166598","Boa noite","2023-01-08 01:31:49","2031375561","2023-01-08","01:31:49"
"166618","Algn arquivo da vivo rodando","2023-01-08 02:22:47","5281613682","2023-01-08","02:22:47"
"166532","/menu@Maelnet01_bot","2023-01-08 00:03:03","321017924","2023-01-08","00:03:03"
"166536","/menu@Maelnet01_bot","2023-01-08 00:09:49","1767599189","2023-01-08","00:09:49"
"166538","/menu@Maelnet01_bot","2023-01-08 00:10:04","1767599189","2023-01-08","00:10:04"
"166539","/menu@Maelnet01_bot","2023-01-08 00:10:19","1767599189","2023-01-08","00:10:19"
"166619","Grátis","2023-01-08 02:22:53","5281613682","2023-01-08","02:22:53"
"166541","/internetilimitada@Maelnet01_bot","2023-01-08 00:16:34","5533813301","2023-01-08","00:16:34"
"166543","Tem IPTV","2023-01-08 00:25:47","5514230936","2023-01-08","00:25:47"
"166544","Pv","2023-01-08 00:27:24","2031375561","2023-01-08","00:27:24"
"166547","/Netflix@Maelnet01_bot","2023-01-08 00:29:06","708340953","2023-01-08","00:29:06"
"166550","/conhecanetflix@Maelnet01_bot","2023-01-08 00:29:16","708340953","2023-01-08","00:29:16"
"166554","/tabelanetflix@Maelnet01_bot","2023-01-08 00:29:27","708340953","2023-01-08","00:29:27"
"166559","/menu@Maelnet01_bot","2023-01-08 00:56:38","5808673157","2023-01-08","00:56:38"
"166561","/internetilimitada@Maelnet01_bot","2023-01-08 00:56:54","5808673157","2023-01-08","00:56:54"
"166563","/testeINTERNETILI@Maelnet01_bot","2023-01-08 00:57:01","5808673157","2023-01-08","00:57:01"
"166566","/appMAELnet@Maelnet01_bot","2023-01-08 01:02:43","5808673157","2023-01-08","01:02:43"
"166567","/appMAELnet@Maelnet01_bot","2023-01-08 01:02:43","5808673157","2023-01-08","01:02:43"
"166569","/conhecaINTERNETILI@Maelnet01_bot","2023-01-08 01:12:36","708340953","2023-01-08","01:12:36"
"166572","/Netflix@Maelnet01_bot","2023-01-08 01:13:05","708340953","2023-01-08","01:13:05"
"166575","/comprarnetflix@Maelnet01_bot","2023-01-08 01:13:08","708340953","2023-01-08","01:13:08"
"166578","/conhecanetflix@Maelnet01_bot","2023-01-08 01:13:35","708340953","2023-01-08","01:13:35"
"166582","/tabelanetflix@Maelnet01_bot","2023-01-08 01:13:47","708340953","2023-01-08","01:13:47"
"166586","Como funciona esse negócio de internet ilimitada?","2023-01-08 01:15:14","5502980817","2023-01-08","01:15:14"
"166587","vem pv que te ensino","2023-01-08 01:17:29","883935893","2023-01-08","01:17:29"
"166588","Chamei","2023-01-08 01:18:08","5502980817","2023-01-08","01:18:08"
"166589","Pv","2023-01-08 01:19:38","2031375561","2023-01-08","01:19:38"
"166591","/testeINTERNETILI@Maelnet01_bot","2023-01-08 01:22:19","712227165","2023-01-08","01:22:19"
"166595","/instalarBLUETV@Maelnet01_bot","2023-01-08 01:31:30","503773008","2023-01-08","01:31:30"
"166599","Qual aqui tem Painel P2 cine. Chega no pv","2023-01-08 01:32:03","2031375561","2023-01-08","01:32:03"
"166600","@Internetvpn1000 cuidado galera golpe aí comprou login de iptv meu de manhã e até agora nem responde mais só visualiza","2023-01-08 01:32:23","5290917693","2023-01-08","01:32:23"
"166601","Tenho prova no pv","2023-01-08 01:32:28","5290917693","2023-01-08","01:32:28"
"166605","/appMAELnet@Maelnet01_bot","2023-01-08 01:54:16","917264553","2023-01-08","01:54:16"
"166607","/testeINTERNETILI@Maelnet01_bot","2023-01-08 01:58:22","917264553","2023-01-08","01:58:22"
"166613","/politica@Maelnet01_bot","2023-01-08 02:04:17","1286169999","2023-01-08","02:04:17"
"166616","/revINTERNETILI@Maelnet01_bot","2023-01-08 02:15:07","1151547225","2023-01-08","02:15:07"
"166623","Boa noite algu arquivo da vivo aí","2023-01-08 02:47:18","5281613682","2023-01-08","02:47:18"
"166624","Rodando bem","2023-01-08 02:47:26","5281613682","2023-01-08","02:47:26"
"166625","P hj","2023-01-08 02:47:34","5281613682","2023-01-08","02:47:34"
"166634","/servidorssh@Maelnet01_bot","2023-01-08 04:10:52","5626986674","2023-01-08","04:10:52"
"166645","Boa noite eu tenho my family ate 2024 10 reais cada conta","2023-01-08 06:36:54","1747984278","2023-01-08","06:36:54"
"166647","/internetilimitada@Maelnet01_bot","2023-01-08 06:46:23","1462735816","2023-01-08","06:46:23"
"166652","/menu@Maelnet01_bot","2023-01-08 07:26:21","1824859370","2023-01-08","07:26:21"
"166661","/Netflix@Maelnet01_bot","2023-01-08 10:14:28","1142965933","2023-01-08","10:14:28"
"166664","/dawnnetflix@Maelnet01_bot","2023-01-08 10:14:38","1142965933","2023-01-08","10:14:38"
"166667","/netflix@Maelnet01_bot","2023-01-08 10:16:05","1142965933","2023-01-08","10:16:05"
"166670","/comprarnetflix@Maelnet01_bot","2023-01-08 10:16:19","1142965933","2023-01-08","10:16:19"
"166673","Alguem tem conta netflix","2023-01-08 10:16:45","1142965933","2023-01-08","10:16:45"
"166679","Pv","2023-01-08 10:55:51","2031375561","2023-01-08","10:55:51"
"166680","/internetilimitada@Maelnet01_bot","2023-01-08 10:58:16","1251862398","2023-01-08","10:58:16"
"166682","/testeINTERNETILI@Maelnet01_bot","2023-01-08 10:58:22","1251862398","2023-01-08","10:58:22"
"166739","/mfc","2023-01-08 16:14:37","130946412","2023-01-08","16:14:37"
"166684","/appMAELnet@Maelnet01_bot","2023-01-08 10:58:30","1251862398","2023-01-08","10:58:30"
"166686","/testeINTERNETILI","2023-01-08 11:02:08","5523390175","2023-01-08","11:02:08"
"166708","/conhecaINTERNETILI","2023-01-08 15:00:07","1146174933","2023-01-08","15:00:07"
"166711","/testeINTERNETILI@Maelnet01_bot","2023-01-08 15:02:16","5808673157","2023-01-08","15:02:16"
"166714","/appMAELnet@Maelnet01_bot","2023-01-08 15:07:31","5374342996","2023-01-08","15:07:31"
"166716","/testeINTERNETILI@Maelnet01_bot","2023-01-08 15:09:49","1763189478","2023-01-08","15:09:49"
"166719","Valor","2023-01-08 15:26:47","5396896054","2023-01-08","15:26:47"
"166720","/internetilimitada@Maelnet01_bot","2023-01-08 15:27:13","5929862762","2023-01-08","15:27:13"
"166722","/testeINTERNETILI@Maelnet01_bot","2023-01-08 15:27:19","5929862762","2023-01-08","15:27:19"
"166725","Atualização do app!!!!","2023-01-08 15:57:20","1250842101","2023-01-08","15:57:20"
"166728","Eu quero o método de Internet direto do chip","2023-01-08 16:04:44","334118429","2023-01-08","16:04:44"
"166729","/Netflix@Maelnet01_bot","2023-01-08 16:11:07","5626986674","2023-01-08","16:11:07"
"166732","/conhecanetflix@Maelnet01_bot","2023-01-08 16:11:15","5626986674","2023-01-08","16:11:15"
"166736","/tabelanetflix@Maelnet01_bot","2023-01-08 16:11:27","5626986674","2023-01-08","16:11:27"
"166741","/comprarmfc@Maelnet01_bot","2023-01-08 16:14:47","130946412","2023-01-08","16:14:47"
"166750","eu sei um mais e caro","2023-01-08 16:46:14","1049455025","2023-01-08","16:46:14"
"166751","Alguém com Netflix","2023-01-08 17:07:38","2055963419","2023-01-08","17:07:38"
"166752","Olá boa tarde a todos , aqui alguém tem you tv ?","2023-01-08 17:12:44","5496233952","2023-01-08","17:12:44"
"166754","Alguém  vende seguidores  pata o stagram","2023-01-08 17:23:53","2030413692","2023-01-08","17:23:53"
"166755","Eu quero","2023-01-08 17:23:58","2030413692","2023-01-08","17:23:58"
"166756","👍👍","2023-01-08 17:24:17","2030413692","2023-01-08","17:24:17"
"166760","/paineliptv@Maelnet01_bot","2023-01-08 18:10:59","1929835305","2023-01-08","18:10:59"
"166762","/appiptv@Maelnet01_bot","2023-01-08 18:11:53","1929835305","2023-01-08","18:11:53"
"166768","/internetilimitada@Maelnet01_bot","2023-01-08 19:05:23","5019620060","2023-01-08","19:05:23"
"166770","/painelMN@Maelnet01_bot","2023-01-08 19:05:27","1142240574","2023-01-08","19:05:27"
"166774","/appMAELnet@Maelnet01_bot","2023-01-08 19:11:53","5808673157","2023-01-08","19:11:53"
"166776","/testeINTERNETILI@Maelnet01_bot","2023-01-08 19:11:57","5808673157","2023-01-08","19:11:57"
"166786","/revREDPLAY@Maelnet01_bot","2023-01-08 20:31:30","1242880308","2023-01-08","20:31:30"
"166791","TENHO METEDOS CLOUDFRONT CONTAS E LINKS .... METEDO FRONT 100 REAIS PARA OS 5 PRIEMIROS QUE CHAMAR NO PV","2023-01-08 20:59:09","5126805189","2023-01-08","20:59:09"
"166792","/testeINTERNETILI@Maelnet01_bot","2023-01-08 21:35:44","5502980817","2023-01-08","21:35:44"
"166805","/revINTERNETILI@Maelnet01_bot","2023-01-08 23:23:03","849847136","2023-01-08","23:23:03"
"166807","Cadê a iptv","2023-01-08 23:45:44","5304916598","2023-01-08","23:45:44"
"166808","Boa","2023-01-08 23:45:46","5304916598","2023-01-08","23:45:46"
"166810","Pv","2023-01-08 23:46:17","2031375561","2023-01-08","23:46:17"
"166813","/menu@Maelnet01_bot","2023-01-08 23:47:51","849847136","2023-01-08","23:47:51"
"166815","/menu@Maelnet01_bot","2023-01-08 23:49:15","849847136","2023-01-08","23:49:15"
"166817","/unitv@Maelnet01_bot","2023-01-08 23:52:40","1521864614","2023-01-08","23:52:40"
"166819","/mobileUNITV@Maelnet01_bot","2023-01-08 23:52:49","1521864614","2023-01-08","23:52:49"
"166824","/menu@Maelnet01_bot","2023-01-08 23:58:18","5657946607","2023-01-08","23:58:18"
"166826","/Netflix@Maelnet01_bot","2023-01-08 23:58:34","5657946607","2023-01-08","23:58:34"
"166829","/conhecanetflix@Maelnet01_bot","2023-01-08 23:58:50","5657946607","2023-01-08","23:58:50"
"166833","/servidorssh@Maelnet01_bot","2023-01-08 23:59:35","5657946607","2023-01-08","23:59:35"
