"message_id","message","message_utc","from_id","date","time"
"20262","COMEÇOU FECHAR AS DISTRIBUIDORAS DE COMBUSTÍVEL, É AÇO, SELVA.","2023-01-07 01:13:53","1769705825","2023-01-07","01:13:53"
"20264","Refinarias do Brasil sendo fechada!! 06/01/23","2023-01-07 01:18:19","1769705825","2023-01-07","01:18:19"
"20267","VEJA QUE ESTE POLICIAL MILITAR FALA NESTE VÍDEO 😱😱😱 GENTE VAMOS SEM MEDO NEM UM,  A POLÍCIA ESTÁ COM NÓS O EXÉRCITO ESTA COM NÓS VAMOS PEGA NOSSO PAÍS DE VOLTA 😍🥰😍

❇️Sigam nosso canal @opequenomenino e fiquem por dentro dos bastidores da notícia!","2023-01-07 01:48:07","1769705825","2023-01-07","01:48:07"
"20269","São Paulo é o coração das manifestações, foi preciso dar a largada para mandar força  para outros estados da federação.","2023-01-07 03:27:33","1399451499","2023-01-07","03:27:33"
"20271","Concordo","2023-01-07 11:20:30","1239300640","2023-01-07","11:20:30"
"20282","07.01.23 69º DIA DE RESISTÊNCIA 

BOM DIA MEUS IRMÃOS E IRMÃS PATRIOTAS! 🫡

PRONTOS PARA EXPULSAR OS COMUNISTAS DO BRASIL NA BASE DO NOSSO FUZIL VERDE OLIVA? 🚬🐍

INTERVENÇÃO MILITAR NOS TRÊS PODERES JÁ. 🪖","2023-01-07 15:04:50","1769705825","2023-01-07","15:04:50"
"20288","🚨URGENTE🚨
Sete Ônibus gratuitos de Blumenau.
Está sobrando Ônibus e faltando patriotas.
Bora divulgar!
               🇧🇷🫡+55 47 9186-2480 com Malu","2023-01-07 21:05:42","1564829467","2023-01-07","21:05:42"
"20270","Não se trata do PT.

Trata-se de que o PT foi escolhido pelos GLOBALISTAS para cumprir os planos GLOBALISTAS a nivel mundial.

ESSE é o Perigo !","2023-01-07 11:20:12","5052876069","2023-01-07","11:20:12"
"20272","- INTERVENÇÃO MILITAR!
- FAXINA GERAL NOS TRÊS PODERES!
- EXIGIMOS O CÓDIGO FONTE!

😡😡😡😡😡😡😡😡
🦾🦾🦾🦾🦾🦾🦾🦾
🔥🔥🔥🔥🔥🔥🔥🔥","2023-01-07 11:23:02","721305992","2023-01-07","11:23:02"
"20274","Verdade","2023-01-07 11:24:58","1239300640","2023-01-07","11:24:58"
"20277","AÇÃO tomar BRASÍLIA 

DRA. MARIA EMÍLIA VOSS, ESPECIALISTA EM POLÍTICA E GEOPOLÍTICA FORMADA NA ESCOLA SUPERIOR DE GUERRA. PAREM DE OUVIR CHARLATÕES E SE ALIMENTEM DE VERDADEIRO CONHECIMENTO. A ESQUERDA DIVIDE PRA CONQUISTAR. AQUI ELES NÃO PASSARÃO. NÓS SOMOS A RESISTÊNCIA.🇧🇷👊🏼","2023-01-07 11:41:48","721305992","2023-01-07","11:41:48"
"20278","Muito importante assistam","2023-01-07 13:16:06","1988798218","2023-01-07","13:16:06"
"20279","COMPARTILHEM VAMOS PARA LUTA","2023-01-07 14:06:45","915453954","2023-01-07","14:06:45"
"20280","Fábio Rodrigues Pardinho. 06/01/23. Por que em 60 dias no QG não houve intervenção? Toda a verdade.","2023-01-07 14:16:06","1988798218","2023-01-07","14:16:06"
"20281","Screenshot (7 de jan. de 2023 11:52:59)","2023-01-07 14:54:21","5980918857","2023-01-07","14:54:21"
"20283","Fórum Econômico Mundial Declara que Pedófilos 'Salvarão a Humanidade'","2023-01-07 17:53:54","1564829467","2023-01-07","17:53:54"
"20284","🟩👇🏼Siga nosso grupo e fique por dentro das notícias do mundo da política.  
https://t.me/+ou-vAgktaDZiNGQ5","2023-01-07 18:20:48","915453954","2023-01-07","18:20:48"
"20286","🚨URGENTE🚨
Sete Ônibus gratuitos de Blumenau.
Está sobrando Ônibus e faltando patriotas.
Bora divulgar!
               🇧🇷🫡+55 47 9186-2480 com Malu","2023-01-07 20:18:32","1097236244","2023-01-07","20:18:32"
"20287","DESÇAM PRA FRENTE DO CONGRESSO!!!! BORA!!!! TODOS PARA A FRENTE DO CONGRESSO NACIONAL!!!!
COMPARTILHEM!!!","2023-01-07 20:55:35","1988798218","2023-01-07","20:55:35"
"20290","Ministro da Educação:
""Oito mulheres e quatro homens, completando o time de onze"".

Acertô, mizerávi.","2023-01-07 23:14:49","1067399143","2023-01-07","23:14:49"
"20292","Audio que vai explicar tudo o que aconteceu","2023-01-07 23:50:08","721305992","2023-01-07","23:50:08"
"20293","Ouçam. O cara até se emociona.","2023-01-07 23:50:08","721305992","2023-01-07","23:50:08"
"20294","Traidores do presidente Bolsonaro e do Brasil verde","2023-01-07 23:50:08","721305992","2023-01-07","23:50:08"
"20295","Parece que o esclarecimento enfim, chegou!

Estamos em uma guerra híbrida, de estratégias sobre estratégias, infiltrados e pessoas dissimuladas agindo, desinformação, um contexto confuso de muita manipulação…

Nós somos um povo que, ao cair, sabe se LEVANTAR… 

Em cada queda, um novo aprendizado. 

Cada dia estamos nos tornando um povo mais esclarecido, atento e preparado para a CONQUISTA que tanto almejamos…

O povo despertou..
A tomada de PODER, é inevitável 💪🔥


BRASILLLLLLL ✨🇧🇷","2023-01-07 23:50:08","721305992","2023-01-07","23:50:08"
