"message_id","message","message_utc","from_id","date","time"
"16318","Alguém aqui vende altcoins? Chiliz, ChainLink ou Monero?","2022-10-26 02:14:58","901294606.0","2022-10-26","02:14:58"
"16319","Vendo Monero 😎","2022-10-26 05:27:52","1744383619.0","2022-10-26","05:27:52"
"16321","Qual sua taxa?","2022-10-26 05:45:45","901294606.0","2022-10-26","05:45:45"
"16322","Geralmente tenho o menor preço de Monero do mercado p2p, dependendo dia dia chega a ser negativa entre -3 e mais 3% das exchanges, depende muito.","2022-10-26 05:50:16","1744383619.0","2022-10-26","05:50:16"
"16323","Chama aí quando quiser comprar","2022-10-26 05:51:39","1744383619.0","2022-10-26","05:51:39"
"16326","Pq vc colocou tarja no grupo @nofaprebirth?","2022-10-26 14:05:19","901294606.0","2022-10-26","14:05:19"
"16328","acabei de achar a matéria aqui no site, foram eles mesmo que colocaram a tarja. A matéria fala sobra ascenção de grupos nazistas no telegram, o que não deixa de ser verdade. 
O único problema é que usam isso como pretexto pra derrubar a plataforma e foder com a vida de quem nao tem nada a ver com a história


https://tab.uol.com.br/noticias/redacao/2022/10/26/roberto-jefferson-tem-apoio-em-canais-neonazistas-e-misoginos-no-telegram.htm","2022-10-26 15:13:52","901294606.0","2022-10-26","15:13:52"
"16330","Eles fazem um grupo fake e depois divulgam como se tivessem fazendo a manche do século","2022-10-26 16:18:50","1862583402.0","2022-10-26","16:18:50"
"16331","Eu não sei até que ponto é Fake, eu já conheci nazistas pelas ruas de São Paulo. Aqui no telegram tem mesmo um ninho de nazistas, direto vejo um em algum grupo.
Minha preocupação maior é a desculpa esfarrapada pra cortar a ferramenta. Toda vez que alguém cria algo resiliente a censura, culpam a ferramenta e fodem com a vida de todo mundo que está nela.

E honestamente, acho que grupos libertários são mesmo muito visados pelo governo, assim como a comunidade de Canudos foi visada no passado","2022-10-26 16:31:29","901294606.0","2022-10-26","16:31:29"
"16333","Realmente, tem ai um tom de sensacionalismo rasteiro em relação aos grupos da matéria","2022-10-26 16:33:28","901294606.0","2022-10-26","16:33:28"
"16336","eu sei que tem pq quando eu tinha página no facebook eu era alvo dessas merdas na imprensa o tempo todo","2022-10-26 16:35:10","901294606.0","2022-10-26","16:35:10"
"16337","é a mesma maneira que eles chamam o projeto tor de ""Deep Web, Dark Web"", esses termos escrotos foi a própria imprensa que inventou","2022-10-26 16:35:59","901294606.0","2022-10-26","16:35:59"
"16341","PCO é o cumulo, bastou criticar o STF, ou seja, sobra até pra esquerda","2022-10-26 16:53:53","901294606.0","2022-10-26","16:53:53"
"16342","Cara eu não sei que tara é essas que vcs tem de eleger Bolsonaro pra assegurar a ""liberdade de expressão"" a censura já aconteceu, já acontece. Não faz diferença quem vai ser eleito","2022-10-26 16:55:01","901294606.0","2022-10-26","16:55:01"
"16343","A questão de eleger o Bolsonaro não é pra solucionar nada, é só pra conter danos. Solução real só vem com mercado, não com política.","2022-10-26 17:03:00","8808981.0","2022-10-26","17:03:00"
"16344","Nenhum dos dois vai solucionar nada, mas tem diferença sim. É como escolher ser sequestrado num barraco podre ou num quarto de hotel. É sequestro do mesmo jeito, mas um cativeiro é pior do que o outro.","2022-10-26 17:04:58","8808981.0","2022-10-26","17:04:58"
"16349","Sentimentos nao são certos ou errados, só são adequados ou inadequados à situação. O ódio é adequado contra o criminoso.","2022-10-26 17:06:23","8808981.0","2022-10-26","17:06:23"
"16350","Entendo o propósito, mas não concordo.
Acho tudo aquilo muita sujeira, inclusive Bolsonaro falando que quem atira na polícia é bandido, como se policiais fossem os guardiões puros e impecáveis da justiça","2022-10-26 17:10:45","901294606.0","2022-10-26","17:10:45"
