"message_id","message","message_utc","from_id","date","time"
"231873","Enfim, é o seu pensamento. Tem todo direito em discordar.","2023-01-02 06:25:54","838454384","2023-01-02","06:25:54"
"231882","Forças Armadas prestam continência ao ex-presidiário Lula, mas são completamente ignoradas pelo petista

#COMPARTILHE

https://www.folhadapolitica.com/2023/01/forcas-armadas-prestam-continencia-ao.html

NOSSO GRUPO NO WHATSAPP: ✅2️⃣8️⃣6️⃣ https://chat.whatsapp.com/J1NUV1yZZyLEt1yBouBtlc

NOSSO GRUPO NO TELEGRAM:
https://t.me/+6G_v0mUKrGY5ZWEx","2023-01-02 09:31:54","818412250","2023-01-02","09:31:54"
"231890","Vídeo de Pepe Bugarin","2023-01-02 10:16:54","1510023566","2023-01-02","10:16:54"
"231902","*Bom dia, brasileiros, patriotas que amam nosso país incondicionalmente.* 

*Segunda-feira- 02 janeiro 2023*

*E lá vamos nós 🎺🇧🇷🏃🏻‍♀️*


*Manifestantes disseram que vão aguardar ordem do exército para deixar QG… “A gente só sai daqui quando o Exército mandar”*

 https://atrombetanews.com.br/2023/01/02/manifestantes-disseram-que-vao-aguardar-ordem-do-exercito-para-deixar-qg-a-gente-so-sai-daqui-quando-o-exercito-mandar/

*Divulgadas imagens do corpo do papa Bento XVI*

 https://atrombetanews.com.br/2023/01/02/divulgadas-imagens-do-corpo-do-papa-bento-xvi/

*Posse de Lula se torna meme nas redes sociais*

 https://atrombetanews.com.br/2023/01/02/posse-de-lula-se-torna-meme-nas-redes-sociais/


*Ditadores da Venezuela e Cuba comemoram posse de Lula… comunistas latinos falam em ‘nova etapa’ e ‘parcerias’ com o novo governo do PT*
 https://atrombetanews.com.br/2023/01/02/ditadores-da-venezuela-e-cuba-comemoram-posse-de-lula-comunistas-latinos-falam-em-nova-etapa-e-parcerias-com-o-novo-governo-do-pt/

*REVANCHISMO: Militância petista grita ‘sem anistia’ após Lula citar gestão Bolsonaro*

 https://atrombetanews.com.br/2023/01/01/revanchismo-militancia-petista-grita-sem-anistia-apos-lula-citar-gestao-bolsonaro/

*HERÓIS DA RESISTÊNCIA: Brasileiros ignoram Lula e permanecem em frente do QGEX em BH-MG*


 https://atrombetanews.com.br/2023/01/01/herois-da-resistencia-brasileiros-ignoram-lula-e-permanecem-em-frente-do-qgex-em-bh-mg/

*O resultado das últimas eleições influenciará diretamente o futuro  para as Igrejas brasileiras?*
 https://atrombetanews.com.br/2023/01/01/o-resultado-das-ultimas-eleicoes-influenciara-diretamente-o-futuro-para-as-igrejas-brasileiras/


*A ausência de bandeira do Brasil na posse de Lula é duramente criticada por parlamentares conservadores*

 https://atrombetanews.com.br/2023/01/01/a-ausencia-de-bandeira-do-brasil-na-posse-de-lula-e-duramente-criticada-por-parlamentares-conservadores/","2023-01-02 11:36:52","1080107775","2023-01-02","11:36:52"
"231910","Para com essa baboseira, mermão","2023-01-02 13:10:27","1389483060","2023-01-02","13:10:27"
"231911","Já acabou","2023-01-02 13:10:42","1389483060","2023-01-02","13:10:42"
"231912","ADM ESQUERDISTA INFILTRADO","2023-01-02 13:11:14","1114511497","2023-01-02","13:11:14"
"231913","Vão esperar ação desses militares corporativistas pelo resto da vida","2023-01-02 13:11:29","1389483060","2023-01-02","13:11:29"
"231914","Se vc desistiu vaza, se vc cai no papo da esquerda vaza","2023-01-02 13:11:30","1114511497","2023-01-02","13:11:30"
"231915","Esquerdista é o teu rabo","2023-01-02 13:11:37","1389483060","2023-01-02","13:11:37"
