"message_id","message","message_utc","from_id","date","time"
"9250","URGENTE!! TERR0RlSTAS ANUNCIAM lNVASÃO DE BRASÍLIA!! ALEXANDRE FURIOSO!!","2023-01-08 00:01:15","1176574542.0","2023-01-08","00:01:15"
"9251","Golpistas chegam em peso a Brasília e segurança é reforçada na Esplanada e QG do Exército","2023-01-08 00:55:02","1176574542.0","2023-01-08","00:55:02"
"9252","Dino autoriza uso da Força Nacional contra atos golpistas em Brasília","2023-01-08 01:01:21","1176574542.0","2023-01-08","01:01:21"
"9253","Dino autoriza atuação da Força Nacional contra golpistas em Brasília - Brasil 247","2023-01-08 02:30:37","1176574542.0","2023-01-08","02:30:37"
"9254","https://youtu.be/IkkRA9lQH5c","2023-01-08 10:22:11","633669927.0","2023-01-08","10:22:11"
"9255","https://youtu.be/DMZHA_EkcSI","2023-01-08 10:58:15","633669927.0","2023-01-08","10:58:15"
"9256","Erros e acertos na política indigenista do PT - Agenda Mundo #cortes","2023-01-08 12:01:15","1176574542.0","2023-01-08","12:01:15"
"9258","Canais do telegram da direita estao rindo da esquerda por retuitar coisas deles.","2023-01-08 15:12:17","2016683411.0","2023-01-08","15:12:17"
"9259","Contra golpistas, Brasília reforça a segurança na Esplanada dos Ministérios","2023-01-08 18:01:24","1176574542.0","2023-01-08","18:01:24"
"9260","VÍDEO: Militares são humilhados por golpistas de Brasília: ""Cadê sua identificação?”","2023-01-08 18:13:43","1176574542.0","2023-01-08","18:13:43"
"9261","GugaNoblat  @GugaNoblat
·
2 h
Para quem tá na dúvida de quem são os influenciadores golpistas que não aceitam resultado de eleição, eles gravaram um vídeo juntinhos. São os mesmos que passaram anos ameaçando intervenção militar com o artigo 142. Sempre foram reacinhas golpistas e não desistem do golpe.","2023-01-08 18:17:56","1176574542.0","2023-01-08","18:17:56"
"9262","DCM ao Meio-Dia: Golpistas de Brasília ameaçam invadir Congresso e STF. Cana neles, Dino!","2023-01-08 18:31:04","1176574542.0","2023-01-08","18:31:04"
"9263","https://twitter.com/i/status/1612148574720229377","2023-01-08 18:31:35","1176574542.0","2023-01-08","18:31:35"
"9264","ATENÇÃO: manifestantes bolsonaristas conseguem acessar a área do Palácio do Planalto e avançam para dentro do prédio  https://twitter.com/i/status/1612149551544115200","2023-01-08 18:34:13","","2023-01-08","18:34:13"
"9265","VÍDEO: Golpistas derrubam grades e invadem prédio do Congresso Nacional | Revista Fórum","2023-01-08 18:48:29","1176574542.0","2023-01-08","18:48:29"
"9266","Bolsonaristas golpistas invadem Câmara e Senado - Brasil 247","2023-01-08 18:55:55","1176574542.0","2023-01-08","18:55:55"
"9267","Após Congresso, bolsonaristas golpistas invadem o Palácio do Planalto (vídeo) - Brasil 247","2023-01-08 19:02:45","1176574542.0","2023-01-08","19:02:45"
"9269","Golpistas invadem Congresso Nacional, Palácio do Planalto e STF","2023-01-08 19:16:10","1176574542.0","2023-01-08","19:16:10"
"9270","Golpistas agridem policiais, quebram vidros do Congresso e se dirigem ao Palácio do Planalto | Revista Fórum","2023-01-08 19:26:34","1176574542.0","2023-01-08","19:26:34"
"9271","""Urge uma INTERVENÇÃO FEDERAL"", diz Kakay sobre o ataque terrorista em Brasília","2023-01-08 19:47:31","1176574542.0","2023-01-08","19:47:31"
"9272","Políticos e famosos repudiam atos terroristas em Brasília","2023-01-08 19:53:57","1176574542.0","2023-01-08","19:53:57"
"9273","Governador do DF demite secretário de segurança Anderson Torres, que facilitou a ação dos terroristas bolsonaristas - Brasil 247","2023-01-08 20:04:01","1176574542.0","2023-01-08","20:04:01"
"9274","CHOQUEI @choquei
·
20 min
🚨URGENTE: Bolsonaristas arrancam policial do cavalo, dão socos e pontapés","2023-01-08 20:12:53","1176574542.0","2023-01-08","20:12:53"
"9275","PMs tiram selfies enquanto terroristas depredam Congresso, Planalto e STF","2023-01-08 20:30:30","1176574542.0","2023-01-08","20:30:30"
"9276","Forças de segurança expulsam terroristas e retomam controle sobre o STF - Brasil 247","2023-01-08 20:37:47","1176574542.0","2023-01-08","20:37:47"
"9277","https://youtu.be/OAxRoQtiN_M","2023-01-08 20:38:09","1176574542.0","2023-01-08","20:38:09"
"9278","Urgente: presidente Lula decreta intervenção no DF e promete punir financiadores do terrorismo em Brasília - Brasil 247","2023-01-08 21:12:08","1176574542.0","2023-01-08","21:12:08"
"9279","VÍDEO: Golpistas interditam Avenida 23 de Maio, em SP","2023-01-08 21:19:16","1176574542.0","2023-01-08","21:19:16"
"9281","https://twitter.com/i/status/1612181090688532480","2023-01-08 21:20:52","1176574542.0","2023-01-08","21:20:52"
"9282","https://twitter.com/i/status/1612182063754670080","2023-01-08 21:56:57","1176574542.0","2023-01-08","21:56:57"
"9283","Quem conhece paginas da direita querendo atos contra a democracia denunciem conseguimos fechar a de uma tal de ana  a queda da babilonia... denunciem é a arma wue temos.","2023-01-08 23:24:28","2016683411.0","2023-01-08","23:24:28"
